SA2_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
102011038,3,35,250,934,819,221,45,16,2324,0,0,27,31,0,0,0,0,63,0,0,18,49,0,0,0,0,69,0,6,52,80,0,0,0,0,132,0,22,100,47,0,0,0,4,176,0,0,25,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,15,0,24,136,53,3,3,0,3,218,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,69,436,1060,827,229,45,24,2682
102011039,5,75,359,1098,1686,637,102,41,4003,0,0,31,32,4,0,0,0,67,0,5,45,220,26,3,0,3,307,0,6,77,253,33,3,0,4,369,4,21,179,447,87,5,0,11,759,0,4,57,98,15,0,0,0,174,7,16,34,43,7,0,0,0,97,0,0,0,0,0,0,0,0,0,0,6,6,4,0,0,0,0,11,6,40,281,591,110,7,4,12,1051,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,8,15,119,723,1946,1825,649,108,60,5438
102011040,24,178,1437,3026,1820,489,93,89,7144,6,38,482,913,18,3,5,25,1485,0,24,131,377,48,6,0,5,590,0,60,614,1289,65,10,5,34,2072,18,115,269,164,11,4,0,24,603,0,0,7,8,0,0,0,0,16,0,11,44,14,0,0,0,0,59,0,0,0,0,0,0,0,0,0,4,5,28,10,0,0,0,0,59,22,129,341,200,13,5,0,25,735,14,87,100,40,8,3,0,6,257,5,15,10,3,0,0,0,22,52,65,473,2506,4556,1910,504,92,174,10267
102011041,11,39,206,946,1253,509,115,19,3101,0,13,153,71,0,0,0,0,247,6,3,9,58,22,3,0,3,101,6,17,162,126,22,3,3,4,347,0,14,44,67,13,0,0,4,144,0,0,18,6,0,0,0,0,20,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,18,3,3,0,0,0,30,0,20,87,74,9,4,4,3,199,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,9,11,72,458,1152,1289,515,124,27,3653
102011042,13,99,767,1876,959,221,51,53,4033,0,61,484,579,13,0,0,37,1178,0,38,123,212,5,0,0,13,390,0,96,613,790,21,3,0,46,1570,6,116,117,39,8,0,0,10,294,20,8,18,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,7,3,0,0,0,37,20,130,151,55,10,0,0,14,378,5,34,41,13,3,0,0,3,100,6,0,3,3,0,0,0,0,9,42,357,1575,2729,991,233,57,119,6092
102011043,3,44,185,1756,1069,201,59,33,3343,0,18,470,123,0,0,0,18,635,0,25,32,132,10,0,0,9,202,0,47,500,254,19,0,0,24,839,0,19,43,31,5,0,0,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,17,0,22,54,31,3,0,0,3,109,13,9,0,0,0,0,0,0,25,0,0,0,3,0,0,0,0,3,16,116,741,2040,1085,201,59,56,4320
102021044,9,78,593,3215,2510,517,93,77,7095,10,109,174,129,8,4,0,15,440,0,69,93,133,32,0,3,12,342,9,170,268,263,38,3,3,23,787,5,79,215,117,7,0,0,11,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,5,81,220,121,7,0,0,11,442,0,3,0,3,0,0,0,0,8,0,0,3,0,0,0,0,0,6,26,336,1095,3604,2556,523,101,117,8341
102021045,0,25,254,1790,1411,201,44,42,3775,0,9,19,41,4,0,0,3,77,0,0,0,7,0,0,0,0,12,0,9,18,49,5,0,0,3,90,0,0,3,4,0,0,0,0,4,0,6,14,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,16,0,7,27,5,0,0,0,5,40,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,41,302,1847,1418,199,44,52,3913
102021046,8,64,751,1591,880,214,42,55,3610,0,0,28,23,0,0,0,3,63,0,0,0,7,0,0,0,0,7,0,0,28,31,0,0,0,3,71,0,20,74,30,9,3,0,3,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,0,0,0,0,17,0,24,82,32,9,3,0,6,149,6,27,41,17,4,0,0,4,97,0,3,0,0,0,0,0,0,3,14,118,905,1680,892,217,42,72,3935
102021047,5,43,351,2095,1834,509,135,46,5018,0,12,269,81,10,3,3,15,378,0,0,17,37,10,0,0,0,60,0,12,280,121,13,3,3,15,440,0,16,186,14,5,0,0,4,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,13,0,18,197,14,4,0,0,4,242,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,9,77,829,2228,1853,511,139,68,5708
102021048,18,128,961,3287,1955,443,92,163,7054,0,45,135,229,24,0,0,17,447,0,14,107,41,4,0,0,7,169,0,54,242,269,23,4,0,19,615,5,85,421,252,21,7,0,23,805,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,15,5,0,0,0,0,27,5,89,437,258,21,5,0,25,842,5,19,7,0,0,0,0,12,44,0,0,0,0,0,0,0,0,0,28,295,1649,3823,1999,453,100,221,8559
102021049,4,12,52,253,399,178,110,11,1023,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,57,262,400,183,107,11,1036
102021050,11,101,1065,1900,987,219,40,59,4379,3,12,71,69,0,0,0,5,166,0,0,3,5,0,0,0,0,11,3,12,74,72,4,0,0,5,172,0,9,19,13,0,0,0,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,0,18,0,10,23,17,0,0,0,4,56,0,3,11,16,0,0,0,0,30,0,0,3,0,0,0,0,0,8,15,130,1180,2008,990,219,38,68,4652
102021051,3,17,65,462,538,207,60,11,1364,0,8,33,126,9,0,0,10,180,0,3,69,71,3,0,0,0,144,0,9,105,200,9,0,0,10,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,10,0,0,5,3,5,0,0,0,12,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,5,3,30,174,666,553,206,61,14,1711
102021052,0,38,289,971,899,147,25,26,2390,0,0,4,11,3,0,0,3,25,0,0,0,7,6,0,0,0,12,0,0,4,19,8,0,0,3,33,0,4,19,14,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,8,0,3,22,16,4,0,0,0,44,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,41,323,999,910,149,28,29,2472
102021053,14,86,553,1368,886,256,48,61,3268,0,94,491,338,19,0,0,20,972,3,98,286,586,70,10,3,21,1079,4,191,776,930,86,10,3,46,2044,5,52,204,41,14,0,0,3,312,0,35,279,68,0,0,0,7,389,0,56,473,98,4,0,4,8,646,0,13,118,11,0,0,0,0,146,0,0,12,0,0,0,0,0,11,10,147,1074,224,22,0,5,23,1510,15,50,46,14,4,0,0,6,135,4,10,6,6,0,0,0,0,25,50,484,2448,2536,992,273,55,128,6974
102021054,6,85,735,1399,779,187,45,44,3273,14,21,234,96,5,0,0,7,379,0,10,19,57,12,0,3,7,102,14,29,252,147,16,0,3,17,481,6,65,160,53,4,0,0,7,293,0,4,0,0,0,0,0,0,4,10,7,30,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,7,7,3,0,0,0,0,14,16,78,196,56,4,0,0,7,352,4,14,11,0,0,0,0,0,38,0,0,4,3,0,0,0,0,6,42,204,1206,1609,803,187,44,63,4151
102021055,4,20,73,472,737,117,38,11,1487,0,0,42,105,4,0,0,0,156,0,0,17,160,11,0,0,0,189,0,0,56,266,13,0,0,5,335,0,0,9,9,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,9,9,0,0,0,0,25,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,7,4,31,147,752,746,117,38,14,1858
102021056,10,81,263,831,4084,524,103,60,5956,0,3,148,78,25,5,3,10,271,0,4,4,54,4,0,0,0,72,0,7,153,135,27,5,3,11,339,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,3,8,0,0,0,0,13,0,4,0,0,0,0,0,0,4,0,0,5,5,0,0,0,0,15,15,86,423,973,4116,534,106,71,6322
102021057,4,47,289,1351,830,172,31,40,2769,5,24,88,66,3,0,0,3,200,0,28,77,125,5,0,0,8,248,5,48,170,193,14,0,0,11,445,0,63,46,28,8,0,0,6,147,0,0,40,0,0,0,0,4,47,0,0,40,5,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,63,134,35,4,0,0,8,249,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,11,169,604,1582,852,174,31,57,3484
103011059,5,21,115,1278,2028,371,71,46,3930,0,14,86,51,18,6,0,7,174,0,23,5,17,0,0,0,0,53,0,38,91,71,19,6,0,7,224,0,16,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,8,0,15,0,0,0,0,0,6,30,0,0,3,0,0,0,0,0,12,0,0,0,0,5,0,0,0,4,7,75,209,1356,2048,372,70,62,4201
103011060,16,77,257,747,808,297,89,36,2335,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,5,3,0,7,0,0,6,18,18,89,264,758,813,296,92,39,2372
103011061,5,39,165,776,550,73,27,33,1674,0,23,35,17,0,0,0,3,80,0,0,0,0,0,0,0,0,0,0,23,38,17,0,0,0,3,82,0,0,9,0,0,0,0,0,10,0,4,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0,0,26,3,6,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,12,13,80,224,797,549,73,27,36,1795
103011612,3,37,445,1325,517,112,34,30,2509,0,100,535,274,22,0,0,23,953,6,60,85,59,20,0,0,15,235,3,152,614,333,41,8,0,37,1185,20,124,401,62,10,0,0,13,632,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,128,402,64,6,0,0,13,647,0,3,8,4,0,0,0,0,18,0,4,7,0,0,0,6,0,14,27,327,1479,1733,569,117,41,81,4376
103011613,3,16,212,1941,2231,434,97,56,4987,0,22,42,44,16,0,0,0,131,0,12,4,49,13,0,0,0,82,0,36,50,95,30,0,0,0,218,0,6,13,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,15,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,3,62,273,2044,2266,430,93,57,5239
103021062,8,47,269,953,633,158,59,35,2163,0,10,23,0,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,10,22,6,3,0,0,0,47,3,23,19,0,4,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,19,0,4,0,0,0,58,0,0,5,3,0,0,0,0,11,0,0,3,8,3,0,6,0,19,17,85,319,971,635,163,60,36,2291
103021063,5,42,422,1663,957,179,48,70,3382,0,29,172,24,0,0,0,5,226,0,4,23,9,0,0,0,0,29,0,28,194,30,0,0,0,5,263,7,24,34,6,0,0,0,6,80,0,3,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,26,43,6,0,0,0,6,90,3,9,6,0,0,0,0,0,21,0,0,0,4,3,0,0,0,7,16,108,659,1702,970,184,45,78,3760
103021064,14,70,327,882,608,132,38,35,2115,0,0,23,13,3,0,0,4,46,0,0,0,0,0,0,0,0,0,0,0,23,13,3,0,0,4,46,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,11,0,6,0,0,0,0,0,0,11,0,0,3,3,0,0,0,0,6,14,86,362,901,612,138,36,37,2187
103021065,3,39,424,1624,1023,208,27,76,3430,0,11,95,25,14,0,0,13,153,0,0,7,0,0,0,0,0,9,0,15,101,21,12,0,0,13,162,0,27,106,6,0,0,3,12,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,30,106,6,0,0,3,12,162,4,16,6,9,4,4,0,6,48,0,0,0,5,0,0,0,4,6,11,100,640,1661,1039,213,33,104,3805
103021066,8,40,241,580,410,82,12,21,1404,0,0,11,13,11,0,0,6,34,0,0,0,0,0,0,0,0,5,0,0,11,13,12,0,0,3,34,0,15,22,10,0,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,10,0,0,0,3,52,0,3,3,0,0,0,0,0,8,0,0,0,5,0,0,0,0,3,14,60,279,607,420,83,12,25,1497
103021067,7,28,394,1696,1213,208,43,57,3650,0,9,79,50,6,3,0,0,152,0,13,0,0,0,0,0,0,17,0,20,79,50,6,3,0,4,168,12,37,176,31,4,0,0,14,270,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,12,38,180,31,5,0,0,14,282,3,9,5,4,0,0,0,0,22,6,4,0,3,9,0,0,6,28,24,103,659,1782,1235,221,43,76,4148
103021068,4,35,152,482,337,85,26,26,1143,0,12,5,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,12,5,3,0,0,0,0,25,0,4,3,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,17,3,0,3,0,0,0,0,0,12,0,0,5,3,4,0,0,0,11,8,56,166,490,345,81,23,29,1194
103021069,10,36,209,888,632,127,27,30,1957,0,16,44,24,5,0,0,4,90,0,0,0,0,0,0,0,0,0,0,16,44,24,5,0,0,4,90,0,18,13,0,6,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,6,0,0,0,44,3,4,3,6,3,0,0,6,21,0,0,3,3,9,5,0,12,34,18,75,271,918,649,133,32,51,2142
103031070,4,56,823,2130,1054,174,60,94,4399,12,52,261,151,3,0,0,29,508,0,20,34,29,0,0,0,0,84,12,75,293,180,3,0,0,30,595,0,34,47,16,0,0,0,0,106,0,4,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,4,34,54,19,3,0,0,8,121,4,3,6,8,0,5,0,0,23,0,10,0,0,5,0,0,0,10,22,178,1175,2338,1068,176,63,131,5149
103031071,17,74,465,1299,888,212,63,41,3060,0,0,8,12,8,0,0,0,33,0,0,11,0,0,0,0,0,14,0,0,18,14,8,0,0,0,46,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,6,8,7,13,5,0,0,0,41,0,3,0,5,4,0,0,0,14,23,87,495,1324,909,213,67,50,3169
103031072,5,30,306,1728,1608,278,47,45,4047,4,63,250,190,8,0,0,11,537,0,0,9,3,6,0,0,0,22,4,63,259,200,10,0,0,11,556,0,16,18,0,0,0,0,4,37,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,0,0,0,0,4,49,0,16,13,0,0,0,0,43,73,0,5,0,4,0,0,0,0,12,9,128,603,1935,1625,278,51,108,4727
103031073,8,52,306,636,292,59,24,37,1408,0,12,8,6,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,12,8,6,0,0,0,0,26,0,3,5,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,15,0,4,5,5,0,0,0,0,11,0,0,4,0,0,0,0,0,3,7,68,325,644,291,62,24,40,1459
103031074,28,119,576,1496,1158,325,91,87,3872,0,9,13,7,11,0,0,0,42,0,0,0,0,0,0,0,0,0,0,9,13,7,11,0,0,0,42,0,10,13,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,23,8,8,9,7,3,0,0,3,35,0,0,3,0,0,0,0,3,11,34,146,610,1513,1172,327,89,88,3975
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,8,65,282,1108,864,206,62,39,2635,0,22,31,18,3,0,0,0,72,0,0,3,0,0,0,0,0,8,0,26,35,15,8,0,0,0,82,0,12,17,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,0,0,0,0,0,22,0,0,7,3,0,0,0,0,13,0,0,0,7,4,0,0,0,8,14,105,332,1137,870,213,63,43,2772
103041077,15,62,652,3328,1618,321,42,114,6153,9,156,514,168,15,0,5,31,888,0,63,47,32,0,0,0,3,148,9,219,565,201,9,0,5,30,1040,3,97,160,32,3,0,0,13,301,0,0,8,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,3,102,173,33,3,0,0,12,325,3,16,9,5,5,0,0,0,34,0,3,8,9,3,4,0,5,27,30,398,1399,3570,1643,323,50,159,7577
103041078,3,53,286,2625,3541,569,101,72,7249,0,27,260,149,17,0,0,7,462,0,21,17,10,4,0,0,0,60,0,51,277,160,17,0,0,12,517,0,36,118,34,13,0,4,6,203,0,4,15,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,0,0,0,8,0,43,139,38,12,0,4,6,237,0,10,0,0,9,0,0,0,20,4,4,0,10,3,0,0,0,17,8,155,696,2831,3580,576,100,95,8037
103041079,19,78,379,1395,1424,416,121,61,3893,0,3,13,3,5,0,0,0,35,0,0,3,0,0,0,0,0,8,0,3,19,3,9,0,0,0,40,0,12,22,3,0,0,0,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,5,0,0,0,4,40,4,12,21,51,58,23,4,0,179,0,0,3,11,0,0,0,0,11,20,108,438,1462,1493,442,128,67,4158
104011080,13,57,810,3212,1666,352,56,101,6265,5,108,115,68,7,0,0,8,322,0,29,102,92,15,0,0,3,246,10,133,218,159,24,3,0,19,568,3,106,339,114,11,0,4,11,594,0,0,13,0,0,0,0,0,14,0,5,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,114,365,114,11,0,4,12,630,11,37,16,42,21,4,0,3,136,0,7,9,3,0,0,0,8,27,37,348,1417,3527,1716,361,62,147,7616
104011081,68,255,774,2358,1594,338,104,116,5602,0,0,9,11,4,0,0,0,36,0,0,8,0,0,0,0,0,16,0,0,26,15,10,0,0,0,48,0,6,8,8,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,12,7,0,3,0,0,28,9,39,40,31,20,3,0,5,144,0,9,5,7,4,0,0,3,31,79,317,845,2417,1622,351,101,127,5860
104011082,18,93,772,2967,1742,246,49,111,5995,0,22,286,152,8,0,0,19,490,0,13,105,115,9,0,0,3,236,0,33,390,266,18,5,0,19,723,0,25,72,38,0,0,0,4,144,0,6,38,20,4,0,0,3,69,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,13,6,8,3,0,0,4,32,0,42,121,72,7,0,0,13,255,25,107,78,29,10,4,0,11,266,3,7,12,5,0,0,0,5,34,45,286,1370,3333,1775,251,53,161,7273
104021083,25,121,328,944,562,112,31,23,2157,0,12,42,12,0,0,0,0,65,0,0,4,6,0,0,0,0,18,0,12,53,16,0,0,0,0,81,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,12,3,0,0,3,4,0,0,0,10,0,5,5,0,0,0,0,0,9,28,140,393,968,572,113,30,24,2264
